"";"latitude";"longitude";"unixtime";"velocidades";"file_name"
"1859";41,907974;12,49189;2014-02-12 12:06:57;0;237
"2094";41,907974;12,49189;2014-02-12 12:06:58;0;237
"2108";41,904291;12,494344;2014-02-12 12:06:59;0;242
"2101";41,904593;12,493858;2014-02-12 12:06:59;8;119
"2127";41,904469;12,494107;2014-02-12 12:07:00;0;301
"2128";41,904016;12,496614;2014-02-12 12:07:00;19;48
"2135";41,90854;12,489061;2014-02-12 12:07:01;0;81
"2242";41,907515;12,490312;2014-02-12 12:07:03;2;349
"1796";41,90854;12,489061;2014-02-12 12:07:03;14;81
"2241";41,904275;12,494365;2014-02-12 12:07:03;4;340
"1805";41,907728;12,491451;2014-02-12 12:07:05;0;320
"1800";41,903127;12,496062;2014-02-12 12:07:05;0;100
"1803";41,903711;12,488771;2014-02-12 12:07:05;7;256
"1808";41,903924;12,489078;2014-02-12 12:07:06;0;85
"1809";41,904468;12,494009;2014-02-12 12:07:07;0;119
"1818";41,902226;12,49014;2014-02-12 12:07:10;0;24
"1821";41,904469;12,494107;2014-02-12 12:07:10;0;301
"1822";41,904339;12,497116;2014-02-12 12:07:10;47;48
"1827";41,904291;12,494344;2014-02-12 12:07:11;0;242
"1844";41,907482;12,490226;2014-02-12 12:07:13;0;349
"1845";41,908848;12,488828;2014-02-12 12:07:13;23;81
"1850";41,907733;12,491446;2014-02-12 12:07:14;3;320
"1852";41,903127;12,496062;2014-02-12 12:07:16;2;100
"1854";41,907974;12,49189;2014-02-12 12:07:16;0;237
"1855";41,907974;12,49189;2014-02-12 12:07:16;1;237
"1863";41,903924;12,489078;2014-02-12 12:07:16;0;85
"1865";41,90385;12,489009;2014-02-12 12:07:17;17;256
"1864";41,904468;12,494009;2014-02-12 12:07:17;0;119
"1874";41,90797;12,491872;2014-02-12 12:07:19;6;237
"1875";41,904289;12,494353;2014-02-12 12:07:19;1;242
"1876";41,904469;12,494107;2014-02-12 12:07:19;0;301
"1877";41,905097;12,49813;2014-02-12 12:07:19;7;48
"1891";41,907482;12,490226;2014-02-12 12:07:23;0;349
"1896";41,907651;12,49152;2014-02-12 12:07:24;1;320
"1903";41,904135;12,494632;2014-02-12 12:07:25;0;340
"1904";41,903849;12,494945;2014-02-12 12:07:25;23;340
"1905";41,903116;12,495982;2014-02-12 12:07:26;6;100
"1906";41,90422;12,488866;2014-02-12 12:07:26;0;256
"1909";41,904468;12,494009;2014-02-12 12:07:27;0;119
"1915";41,903924;12,489078;2014-02-12 12:07:28;0;85
"1918";41,904283;12,494388;2014-02-12 12:07:29;2;242
"1919";41,904469;12,494107;2014-02-12 12:07:29;0;301
"1920";41,905221;12,498337;2014-02-12 12:07:29;0;48
"1924";41,907927;12,491644;2014-02-12 12:07:30;0;237
"1943";41,907482;12,490226;2014-02-12 12:07:33;0;349
"1942";41,903537;12,495413;2014-02-12 12:07:33;13;340
"1948";41,907626;12,49155;2014-02-12 12:07:34;1;320
"1950";41,90422;12,488866;2014-02-12 12:07:35;50;256
"1952";41,903028;12,495799;2014-02-12 12:07:36;2;100
"1956";41,903924;12,489078;2014-02-12 12:07:36;0;85
"1957";41,904468;12,494009;2014-02-12 12:07:37;0;119
"1967";41,907927;12,491644;2014-02-12 12:07:39;0;237
"1968";41,90427;12,49448;2014-02-12 12:07:39;1;242
"1969";41,904469;12,494107;2014-02-12 12:07:39;3;301
"1970";41,905221;12,498337;2014-02-12 12:07:39;0;48
"1990";41,907482;12,490226;2014-02-12 12:07:43;0;349
"1989";41,903492;12,495867;2014-02-12 12:07:43;11;340
"1994";41,90767;12,491525;2014-02-12 12:07:44;0;320
"1995";41,903033;12,495872;2014-02-12 12:07:45;2;100
"2001";41,903924;12,489078;2014-02-12 12:07:46;0;85
"2002";41,904468;12,494009;2014-02-12 12:07:47;7;119
"2012";41,904246;12,49449;2014-02-12 12:07:49;0;242
"2013";41,905221;12,498337;2014-02-12 12:07:49;6;48
"2016";41,907927;12,491644;2014-02-12 12:07:50;0;237
"2017";41,904411;12,494229;2014-02-12 12:07:50;21;301
"2033";41,907482;12,490226;2014-02-12 12:07:53;0;349
"2040";41,907665;12,491533;2014-02-12 12:07:54;3;320
"2042";41,903072;12,49594;2014-02-12 12:07:55;2;100
"2045";41,906037;12,488703;2014-02-12 12:07:55;49;256
"2049";41,903924;12,489078;2014-02-12 12:07:56;0;85
"2050";41,904354;12,494199;2014-02-12 12:07:57;12;119
"2056";41,903784;12,496319;2014-02-12 12:07:58;48;340
"2057";41,907927;12,491644;2014-02-12 12:07:59;0;237
"2058";41,904119;12,494727;2014-02-12 12:07:59;18;301
"2059";41,905334;12,498472;2014-02-12 12:07:59;36;48
"2066";41,904246;12,49449;2014-02-12 12:08:01;0;242
"2079";41,907482;12,490226;2014-02-12 12:08:03;4;349
"2078";41,90422;12,496874;2014-02-12 12:08:03;23;340
"2085";41,907735;12,491471;2014-02-12 12:08:04;1;320
"2086";41,90311;12,496006;2014-02-12 12:08:05;1;100
"2092";41,906558;12,490213;2014-02-12 12:08:05;17;256
"2099";41,903924;12,489078;2014-02-12 12:08:06;0;85
"2100";41,904174;12,494546;2014-02-12 12:08:07;13;119
"2111";41,907927;12,491644;2014-02-12 12:08:09;0;237
"2116";41,904246;12,49449;2014-02-12 12:08:10;0;242
"2118";41,903713;12,495146;2014-02-12 12:08:10;11;301
"2143";41,907582;12,49025;2014-02-12 12:08:13;1;349
"2142";41,904625;12,497425;2014-02-12 12:08:13;34;340
"2153";41,90778;12,491436;2014-02-12 12:08:15;3;320
"2148";41,903159;12,496018;2014-02-12 12:08:15;0;100
"2152";41,906979;12,490305;2014-02-12 12:08:15;6;256
"2159";41,903924;12,489078;2014-02-12 12:08:16;0;85
"2160";41,903926;12,494838;2014-02-12 12:08:17;12;119
"2169";41,907927;12,491644;2014-02-12 12:08:19;0;237
"2170";41,904246;12,49449;2014-02-12 12:08:19;0;242
"2173";41,903492;12,495407;2014-02-12 12:08:20;10;301
"2199";41,907637;12,490222;2014-02-12 12:08:25;0;349
"2197";41,907863;12,491388;2014-02-12 12:08:25;0;320
"2191";41,903172;12,496042;2014-02-12 12:08:25;0;100
"2196";41,907032;12,49011;2014-02-12 12:08:25;19;256
"2198";41,905348;12,498419;2014-02-12 12:08:25;42;340
"2205";41,903924;12,489078;2014-02-12 12:08:26;0;85
"2206";41,903763;12,495201;2014-02-12 12:08:27;23;119
"2213";41,907927;12,491644;2014-02-12 12:08:29;0;237
"2214";41,904246;12,49449;2014-02-12 12:08:29;0;242
"2218";41,903325;12,495676;2014-02-12 12:08:30;0;301
"2217";41,90909;12,498383;2014-02-12 12:08:30;36;115
"2248";41,907637;12,490222;2014-02-12 12:08:33;0;349
"2250";41,906761;12,489636;2014-02-12 12:08:34;17;256
"2256";41,907873;12,491383;2014-02-12 12:08:35;1;320
"2252";41,903161;12,496018;2014-02-12 12:08:35;0;100
"2255";41,909328;12,488367;2014-02-12 12:08:35;14;215
"2260";41,903924;12,489078;2014-02-12 12:08:36;2;85
"2261";41,903299;12,495677;2014-02-12 12:08:37;19;119
"2272";41,907927;12,491644;2014-02-12 12:08:39;0;237
"2273";41,904246;12,49449;2014-02-12 12:08:39;0;242
"2274";41,90333;12,49569;2014-02-12 12:08:39;6;301
"2244";41,908277;12,498539;2014-02-12 12:08:40;10;48
"2278";41,908188;12,498591;2014-02-12 12:08:40;13;115
"2312";41,903161;12,496018;2014-02-12 12:08:42;0;100
"2319";41,907637;12,490222;2014-02-12 12:08:43;4;349
"2334";41,907878;12,49132;2014-02-12 12:08:45;6;320
"2325";41,90316;12,496011;2014-02-12 12:08:45;17;100
"2332";41,906528;12,489073;2014-02-12 12:08:45;4;256
"2331";41,909013;12,488609;2014-02-12 12:08:45;36;215
"2755";41,90397;12,489037;2014-02-12 12:08:46;0;85
"2756";41,902833;12,495909;2014-02-12 12:08:47;14;119
"2765";41,907927;12,491644;2014-02-12 12:08:49;0;237
"2770";41,908516;12,498403;2014-02-12 12:08:50;10;48
"2769";41,907849;12,498655;2014-02-12 12:08:50;0;115
"2773";41,904246;12,49449;2014-02-12 12:08:51;0;242
"2777";41,903484;12,49588;2014-02-12 12:08:52;10;301
"2786";41,907538;12,49019;2014-02-12 12:08:53;4;349
"2342";41,907783;12,491133;2014-02-12 12:08:55;1;320
"2340";41,90822;12,489224;2014-02-12 12:08:55;34;215
"2345";41,902562;12,495772;2014-02-12 12:08:59;48;100
"2351";41,907927;12,491644;2014-02-12 12:08:59;2;237
"2352";41,904246;12,49449;2014-02-12 12:08:59;0;242
"2354";41,906688;12,489005;2014-02-12 12:08:59;33;256
"2347";41,902476;12,49623;2014-02-12 12:08:59;38;119
"2364";41,90397;12,489037;2014-02-12 12:08:59;0;85
"2343";41,903676;12,496067;2014-02-12 12:09:01;54;301
"2407";41,908425;12,498037;2014-02-12 12:09:01;13;48
"2369";41,907849;12,498655;2014-02-12 12:09:01;0;115
"2453";41,907423;12,490226;2014-02-12 12:09:03;0;349
"2479";41,90774;12,491133;2014-02-12 12:09:04;0;320
"2475";41,907543;12,489733;2014-02-12 12:09:04;14;215
"2492";41,907177;12,488854;2014-02-12 12:09:05;0;256
"2372";41,90397;12,489037;2014-02-12 12:09:07;0;85
"2377";41,907913;12,49157;2014-02-12 12:09:09;3;237
"2378";41,904246;12,49449;2014-02-12 12:09:09;0;242
"2379";41,904368;12,497185;2014-02-12 12:09:09;18;301
"2381";41,908299;12,497717;2014-02-12 12:09:09;10;48
"2385";41,907849;12,498655;2014-02-12 12:09:10;0;115
"2400";41,907413;12,490246;2014-02-12 12:09:13;1;349
"2416";41,90774;12,491133;2014-02-12 12:09:16;0;320
"2406";41,907457;12,490322;2014-02-12 12:09:16;40;215
"2421";41,907177;12,488854;2014-02-12 12:09:17;5;256
"2439";41,907869;12,49144;2014-02-12 12:09:22;0;237
"2440";41,904246;12,49449;2014-02-12 12:09:22;0;242
"2445";41,904814;12,497733;2014-02-12 12:09:22;15;301
"2451";41,90856;12,497416;2014-02-12 12:09:22;16;48
"2456";41,90397;12,489037;2014-02-12 12:09:22;0;85
"2431";41,907849;12,498655;2014-02-12 12:09:22;0;115
"2472";41,907445;12,490292;2014-02-12 12:09:24;2;349
"2471";41,90774;12,491133;2014-02-12 12:09:24;0;320
"2468";41,907722;12,491344;2014-02-12 12:09:24;23;215
"2478";41,90728;12,488841;2014-02-12 12:09:25;20;256
"2484";41,90397;12,489037;2014-02-12 12:09:26;0;85
"2499";41,907869;12,49144;2014-02-12 12:09:29;0;237
"2500";41,904246;12,49449;2014-02-12 12:09:29;0;242
"2502";41,904989;12,49801;2014-02-12 12:09:29;4;301
"2503";41,908538;12,497028;2014-02-12 12:09:29;19;48
"2506";41,907849;12,498655;2014-02-12 12:09:30;13;115
"2533";41,907521;12,490266;2014-02-12 12:09:35;0;349
"2531";41,90774;12,491133;2014-02-12 12:09:35;0;320
"2528";41,90774;12,488566;2014-02-12 12:09:35;6;256
"2525";41,907926;12,49217;2014-02-12 12:09:35;20;215
"2537";41,90397;12,489037;2014-02-12 12:09:36;0;85
"2579";41,908246;12,496486;2014-02-12 12:09:39;12;48
"2583";41,907869;12,49144;2014-02-12 12:09:40;0;237
"2584";41,904246;12,49449;2014-02-12 12:09:40;0;242
"2585";41,90508;12,498129;2014-02-12 12:09:40;12;301
"2553";41,90774;12,491133;2014-02-12 12:09:44;0;320
"2561";41,907514;12,49027;2014-02-12 12:09:45;0;349
"2560";41,90782;12,48838;2014-02-12 12:09:45;22;256
"2558";41,908106;12,492818;2014-02-12 12:09:45;0;215
"2571";41,90397;12,489037;2014-02-12 12:09:47;0;85
"2586";41,904246;12,49449;2014-02-12 12:09:49;0;242
"2588";41,907936;12,496365;2014-02-12 12:09:49;0;48
"2591";41,907869;12,49144;2014-02-12 12:09:50;0;237
"2615";41,90774;12,491133;2014-02-12 12:09:55;0;320
"2612";41,908111;12,492849;2014-02-12 12:09:55;0;215
"2622";41,90397;12,489037;2014-02-12 12:09:57;18;85
"2633";41,907869;12,49144;2014-02-12 12:09:59;0;237
"2634";41,907936;12,496365;2014-02-12 12:09:59;11;48
"2638";41,904246;12,49449;2014-02-12 12:10:00;0;242
"2655";41,907485;12,49026;2014-02-12 12:10:03;0;349
"2656";41,907438;12,490243;2014-02-12 12:10:03;4;349
"2667";41,90774;12,491133;2014-02-12 12:10:05;0;320
"2665";41,908111;12,492849;2014-02-12 12:10:05;0;215
"2673";41,90426;12,489455;2014-02-12 12:10:06;13;85
"2681";41,907869;12,49144;2014-02-12 12:10:09;0;237
"2682";41,904246;12,49449;2014-02-12 12:10:09;0;242
"2683";41,907817;12,496722;2014-02-12 12:10:09;9;48
"2693";41,9043;12,489721;2014-02-12 12:10:12;41;85
"2702";41,90746;12,490105;2014-02-12 12:10:13;0;349
"2708";41,90774;12,491133;2014-02-12 12:10:14;0;320
"2711";41,908111;12,492849;2014-02-12 12:10:15;7;215
"2720";41,904464;12,490234;2014-02-12 12:10:16;23;85
"2728";41,907869;12,49144;2014-02-12 12:10:19;0;237
"2729";41,907787;12,497053;2014-02-12 12:10:19;0;48
"2739";41,904246;12,49449;2014-02-12 12:10:22;0;242
"2834";41,90774;12,491133;2014-02-12 12:10:24;0;320
"2840";41,90748;12,490091;2014-02-12 12:10:25;0;349
"2837";41,908168;12,49308;2014-02-12 12:10:25;20;215
"2850";41,904841;12,490954;2014-02-12 12:10:27;22;85
"2854";41,907869;12,49144;2014-02-12 12:10:29;0;237
"2856";41,907787;12,497053;2014-02-12 12:10:29;0;48
"2800";41,904246;12,49449;2014-02-12 12:10:30;0;242
"2817";41,907473;12,490106;2014-02-12 12:10:33;0;349
"2822";41,908376;12,493634;2014-02-12 12:10:34;1;215
"2828";41,90774;12,491133;2014-02-12 12:10:35;0;320
"2861";41,905161;12,491571;2014-02-12 12:10:37;19;85
"2867";41,907869;12,49144;2014-02-12 12:10:39;0;237
"2868";41,907787;12,497053;2014-02-12 12:10:39;0;48
"2871";41,904246;12,49449;2014-02-12 12:10:40;0;242
"6944";41,907466;12,490097;2014-02-12 12:10:43;1;349
"6937";41,909033;12,488584;2014-02-12 12:10:43;17;204
"4095";41,90774;12,491133;2014-02-12 12:10:45;0;320
"4096";41,908389;12,493673;2014-02-12 12:10:46;24;215
"4102";41,905341;12,492163;2014-02-12 12:10:47;13;85
"4109";41,904246;12,49449;2014-02-12 12:10:49;0;242
"4110";41,907787;12,497053;2014-02-12 12:10:49;0;48
"4114";41,907869;12,49144;2014-02-12 12:10:50;0;237
"2882";41,90865;12,488859;2014-02-12 12:10:53;31;204
"2890";41,907414;12,490076;2014-02-12 12:10:54;0;349
"2888";41,90858;12,494287;2014-02-12 12:10:54;23;215
"2892";41,902135;12,498311;2014-02-12 12:10:55;33;106
"2897";41,90774;12,491133;2014-02-12 12:10:55;0;320
"2903";41,905425;12,492555;2014-02-12 12:10:56;5;85
"2914";41,904246;12,49449;2014-02-12 12:10:59;0;242
"2915";41,907787;12,497053;2014-02-12 12:10:59;0;48
"2923";41,907869;12,49144;2014-02-12 12:11:01;0;237
"2935";41,907423;12,490066;2014-02-12 12:11:03;2;349
"2936";41,902479;12,497414;2014-02-12 12:11:04;7;106
"2939";41,902392;12,497603;2014-02-12 12:11:04;30;246
"2938";41,907882;12,489414;2014-02-12 12:11:04;12;204
"4124";41,90774;12,491133;2014-02-12 12:11:05;0;320
"4122";41,908784;12,495097;2014-02-12 12:11:05;46;215
"4131";41,905367;12,492749;2014-02-12 12:11:07;17;85
"4139";41,907869;12,49144;2014-02-12 12:11:09;0;237
"4140";41,904246;12,49449;2014-02-12 12:11:09;0;242
"2957";41,907449;12,489999;2014-02-12 12:11:14;1;349
"2953";41,902702;12,496685;2014-02-12 12:11:14;24;246
"2955";41,90774;12,491133;2014-02-12 12:11:14;0;320
"2958";41,907787;12,497053;2014-02-12 12:11:14;0;48
"2952";41,907614;12,489629;2014-02-12 12:11:14;0;204
"2961";41,909208;12,496551;2014-02-12 12:11:15;9;215
"2967";41,905137;12,493256;2014-02-12 12:11:17;30;85
"2977";41,904246;12,49449;2014-02-12 12:11:19;0;242
"2978";41,907787;12,497053;2014-02-12 12:11:19;0;48
"2981";41,907869;12,49144;2014-02-12 12:11:20;0;237
"2999";41,90746;12,489964;2014-02-12 12:11:23;1;349
"2997";41,907614;12,489629;2014-02-12 12:11:23;0;204
"3000";41,902786;12,495889;2014-02-12 12:11:24;18;246
"3001";41,90774;12,491133;2014-02-12 12:11:24;0;320
"3005";41,909293;12,496834;2014-02-12 12:11:25;0;215
"4160";41,904503;12,493964;2014-02-12 12:11:28;19;85
"4163";41,907787;12,497053;2014-02-12 12:11:29;0;48
"4166";41,907869;12,49144;2014-02-12 12:11:30;0;237
"4167";41,904246;12,49449;2014-02-12 12:11:30;0;242
"4183";41,907614;12,489629;2014-02-12 12:11:33;15;204
"4188";41,907465;12,490019;2014-02-12 12:11:34;1;349
"4185";41,902351;12,495644;2014-02-12 12:11:34;0;246
"4186";41,90774;12,491133;2014-02-12 12:11:34;0;320
"4190";41,909293;12,496834;2014-02-12 12:11:35;0;215
"4201";41,904069;12,493813;2014-02-12 12:11:37;28;85
"4206";41,902796;12,496607;2014-02-12 12:11:39;0;106
"4207";41,903126;12,496344;2014-02-12 12:11:39;0;106
"4208";41,903763;12,496222;2014-02-12 12:11:39;0;106
"4209";41,903763;12,496222;2014-02-12 12:11:39;0;106
"3008";41,907869;12,49144;2014-02-12 12:11:39;0;237
"3012";41,904246;12,49449;2014-02-12 12:11:40;0;242
"3014";41,907787;12,497053;2014-02-12 12:11:40;30;48
"3016";41,903763;12,496222;2014-02-12 12:11:41;31;106
"3032";41,907492;12,490065;2014-02-12 12:11:43;1;349
"3028";41,907304;12,489917;2014-02-12 12:11:43;25;204
"3035";41,902332;12,495624;2014-02-12 12:11:44;21;246
"3042";41,90774;12,491133;2014-02-12 12:11:45;0;320
"3040";41,909293;12,496834;2014-02-12 12:11:45;0;215
"4212";41,903667;12,493127;2014-02-12 12:11:46;20;85
"4220";41,907869;12,49144;2014-02-12 12:11:48;0;237
"4224";41,904246;12,49449;2014-02-12 12:11:50;0;242
"4225";41,908504;12,497437;2014-02-12 12:11:50;17;48
"4226";41,90928;12,492412;2014-02-12 12:11:50;22;81
"4229";41,902425;12,497788;2014-02-12 12:11:52;28;110
"4231";41,902548;12,497329;2014-02-12 12:11:52;22;182
"4228";41,904342;12,497086;2014-02-12 12:11:52;28;106
"3047";41,907491;12,490111;2014-02-12 12:11:53;0;349
"3045";41,906722;12,490301;2014-02-12 12:11:53;39;204
"3050";41,90774;12,491133;2014-02-12 12:11:54;0;320
"3055";41,909293;12,496834;2014-02-12 12:11:55;6;215
"3069";41,907869;12,49144;2014-02-12 12:11:59;0;237
"3070";41,908881;12,497288;2014-02-12 12:11:59;5;48
"3072";41,903209;12,492498;2014-02-12 12:11:59;39;85
"4242";41,904246;12,49449;2014-02-12 12:12:00;0;242
"4246";41,904894;12,496503;2014-02-12 12:12:02;20;106
"4253";41,908628;12,49264;2014-02-12 12:12:02;23;81
"4255";41,902691;12,496817;2014-02-12 12:12:03;31;110
"4257";41,902836;12,496607;2014-02-12 12:12:03;17;182
"4258";41,905879;12,490971;2014-02-12 12:12:03;35;204
"4272";41,907486;12,490102;2014-02-12 12:12:05;1;349
"4271";41,90774;12,491133;2014-02-12 12:12:05;10;320
"4268";41,909337;12,49705;2014-02-12 12:12:05;1;215
"4274";41,902712;12,491868;2014-02-12 12:12:06;28;85
"3087";41,907869;12,49144;2014-02-12 12:12:09;0;237
"3088";41,908958;12,49744;2014-02-12 12:12:09;21;48
"3089";41,908226;12,492767;2014-02-12 12:12:09;15;81
"3092";41,904246;12,49449;2014-02-12 12:12:10;0;242
"3096";41,902866;12,496008;2014-02-12 12:12:11;18;110
"3095";41,905219;12,496085;2014-02-12 12:12:11;0;106
"3102";41,903196;12,496363;2014-02-12 12:12:12;10;182
"3109";41,905422;12,492003;2014-02-12 12:12:13;9;204
"3116";41,907721;12,490825;2014-02-12 12:12:14;0;320
"3122";41,907501;12,490058;2014-02-12 12:12:15;1;349
"3120";41,909366;12,497097;2014-02-12 12:12:15;2;215
"3124";41,902264;12,491144;2014-02-12 12:12:16;6;85
"3132";41,902318;12,495574;2014-02-12 12:12:25;60;110
"3139";41,903502;12,49612;2014-02-12 12:12:25;19;182
"4288";41,907501;12,490007;2014-02-12 12:12:25;1;349
"4286";41,907725;12,49079;2014-02-12 12:12:25;0;320
"4277";41,907869;12,49144;2014-02-12 12:12:25;14;237
"4279";41,904246;12,49449;2014-02-12 12:12:25;0;242
"4289";41,909249;12,498534;2014-02-12 12:12:25;103;48
"4290";41,908031;12,492007;2014-02-12 12:12:25;0;81
"4291";41,90799;12,491862;2014-02-12 12:12:25;0;81
"4275";41,905324;12,492342;2014-02-12 12:12:25;11;204
"4294";41,905229;12,49607;2014-02-12 12:12:26;0;106
"4303";41,902164;12,490958;2014-02-12 12:12:26;1;85
"3146";41,90799;12,491862;2014-02-12 12:12:27;0;81
"3147";41,90799;12,491862;2014-02-12 12:12:27;0;81
"3153";41,90799;12,491862;2014-02-12 12:12:28;0;81
"3155";41,907815;12,491255;2014-02-12 12:12:29;0;237
"3161";41,904246;12,49449;2014-02-12 12:12:30;0;242
"3163";41,905229;12,49607;2014-02-12 12:12:31;12;106
"3168";41,903812;12,496301;2014-02-12 12:12:32;29;182
"3178";41,907522;12,490018;2014-02-12 12:12:33;0;349
"3177";41,905273;12,492656;2014-02-12 12:12:33;28;204
"4306";41,907725;12,49079;2014-02-12 12:12:34;0;320
"4321";41,902121;12,490925;2014-02-12 12:12:38;28;85
"4329";41,90781;12,491239;2014-02-12 12:12:40;0;237
"4330";41,904246;12,49449;2014-02-12 12:12:40;0;242
"4332";41,90799;12,491862;2014-02-12 12:12:40;0;81
"4333";41,90546;12,495811;2014-02-12 12:12:41;14;106
"4339";41,904287;12,497053;2014-02-12 12:12:42;18;182
"4348";41,907512;12,490035;2014-02-12 12:12:43;2;349
"4347";41,904869;12,49344;2014-02-12 12:12:43;10;204
"4351";41,907725;12,49079;2014-02-12 12:12:44;0;320
"3185";41,90799;12,491862;2014-02-12 12:12:49;0;81
"3189";41,90781;12,491239;2014-02-12 12:12:50;0;237
"3190";41,904246;12,49449;2014-02-12 12:12:50;0;242
"3192";41,905748;12,495533;2014-02-12 12:12:51;17;106
"3197";41,904717;12,49685;2014-02-12 12:12:52;3;182
"3211";41,907453;12,490044;2014-02-12 12:12:54;0;349
"3209";41,907725;12,49079;2014-02-12 12:12:54;0;320
"3210";41,908817;12,498613;2014-02-12 12:12:54;30;340
"3215";41,904636;12,493749;2014-02-12 12:12:55;18;204
"4367";41,907076;12,488418;2014-02-12 12:12:56;17;256
"4378";41,904786;12,49674;2014-02-12 12:13:03;24;182
"4393";41,907443;12,490048;2014-02-12 12:13:03;0;349
"4383";41,907812;12,491233;2014-02-12 12:13:03;1;237
"4385";41,904246;12,49449;2014-02-12 12:13:03;0;242
"3218";41,90799;12,491862;2014-02-12 12:13:03;0;81
"3220";41,906013;12,494842;2014-02-12 12:13:04;22;106
"3222";41,907725;12,49079;2014-02-12 12:13:04;0;320
"3228";41,907235;12,488906;2014-02-12 12:13:05;10;256
"3226";41,904196;12,493914;2014-02-12 12:13:05;34;204
"3240";41,90799;12,491862;2014-02-12 12:13:08;0;81
"4398";41,907826;12,491203;2014-02-12 12:13:09;1;237
"4399";41,904246;12,49449;2014-02-12 12:13:09;0;242
"4405";41,906085;12,494332;2014-02-12 12:13:11;16;106
"4407";41,905159;12,496207;2014-02-12 12:13:12;2;182
"4419";41,903732;12,493228;2014-02-12 12:13:13;21;204
"4426";41,907435;12,490052;2014-02-12 12:13:14;0;349
"4424";41,907725;12,49079;2014-02-12 12:13:14;0;320
"4431";41,907374;12,489205;2014-02-12 12:13:15;0;256
"3254";41,907853;12,491177;2014-02-12 12:13:19;1;237
"3256";41,90799;12,491862;2014-02-12 12:13:19;9;81
"3258";41,904246;12,49449;2014-02-12 12:13:20;0;242
"3259";41,90643;12,494015;2014-02-12 12:13:21;17;106
"4439";41,905212;12,496149;2014-02-12 12:13:23;0;182
"4442";41,907429;12,490049;2014-02-12 12:13:23;0;349
"4440";41,903365;12,49271;2014-02-12 12:13:23;41;204
"4445";41,907725;12,49079;2014-02-12 12:13:24;0;320
"4450";41,907374;12,489205;2014-02-12 12:13:25;0;256
"3268";41,907875;12,491611;2014-02-12 12:13:28;0;81
"3271";41,904246;12,49449;2014-02-12 12:13:29;0;242
"3281";41,905212;12,496149;2014-02-12 12:13:34;0;182
"3275";41,906996;12,493864;2014-02-12 12:13:34;61;106
"3297";41,907418;12,490039;2014-02-12 12:13:34;1;349
"3295";41,907725;12,49079;2014-02-12 12:13:34;0;320
"3285";41,907837;12,491121;2014-02-12 12:13:34;1;237
"3284";41,902573;12,491615;2014-02-12 12:13:34;26;204
