"";"longitude";"latitude";"unixtime";"file_name";"velocidades"
"2335";-79,8844625730028;-2,19149023343763;2017-10-28 17:12:44;"186";33,49
"1568";-79,8842713878928;-2,19177600239693;2017-10-28 17:12:44;"179";28,84
"3120";-79,88342758;-2,18879153;2017-10-28 17:12:45;"198";38,21
"2996";-79,88329733;-2,18888982;2017-10-28 17:12:47;"197";25,8
"2023";-79,8839774541557;-2,18970804009587;2017-10-28 17:12:48;"183";0
"3531";-79,8838530427965;-2,18996768714317;2017-10-28 17:12:48;"201";35,1
"1752";-79,88297476;-2,18981472;2017-10-28 17:12:49;"181";11,17
"2336";-79,8846019564309;-2,1918492760816;2017-10-28 17:12:49;"186";35,89
"2888";-79,88071507;-2,18860147;2017-10-28 17:12:50;"194";9,05
"3121";-79,88365894;-2,18911564;2017-10-28 17:12:50;"198";40,08
"2791";-79,88298366;-2,18635248;2017-10-28 17:12:51;"190";2,07
"2024";-79,8839774541557;-2,18970804009587;2017-10-28 17:12:53;"183";0
"3532";-79,8839427127657;-2,19024688248383;2017-10-28 17:12:53;"201";26,56
"2792";-79,88298416;-2,18635649;2017-10-28 17:12:57;"190";0,27
"2889";-79,88085376;-2,1885662;2017-10-28 17:12:57;"194";8,95
"2997";-79,88351975;-2,18946886;2017-10-28 17:12:57;"197";28,85
"1753";-79,88301883;-2,1898495;2017-10-28 17:12:58;"181";3,15
"2025";-79,8839774541557;-2,18970804009587;2017-10-28 17:12:58;"183";0
"3533";-79,8839799448451;-2,19041428425092;2017-10-28 17:12:58;"201";14,73
"2890";-79,8807483;-2,18861511;2017-10-28 17:13:02;"194";11,11
"3122";-79,8838138;-2,18970928;2017-10-28 17:13:02;"198";22,45
"2026";-79,8839774541557;-2,18970804009587;2017-10-28 17:13:03;"183";0
"3534";-79,8839797169928;-2,19063831033422;2017-10-28 17:13:03;"201";16,15
"1754";-79,88301465;-2,18985457;2017-10-28 17:13:06;"181";0,42
"2793";-79,88300431;-2,18637203;2017-10-28 17:13:06;"190";1,43
"2998";-79,88363411;-2,18954885;2017-10-28 17:13:07;"197";7
"3123";-79,88368884;-2,18954116;2017-10-28 17:13:07;"198";21,12
"2027";-79,8838651366532;-2,18971487134695;2017-10-28 17:13:08;"183";8,58
"3535";-79,8839979422074;-2,19091360860826;2017-10-28 17:13:08;"201";21,13
"2794";-79,8833358;-2,18658451;2017-10-28 17:13:11;"190";39,17
"2891";-79,88076538;-2,18869221;2017-10-28 17:13:11;"194";3,77
"1755";-79,88297845;-2,18984319;2017-10-28 17:13:13;"181";2,45
"2028";-79,8835336323828;-2,18977953772992;2017-10-28 17:13:13;"183";28,52
"3536";-79,88407268111;-2,19113137904403;2017-10-28 17:13:13;"201";21,06
"3124";-79,88376251;-2,18944457;2017-10-28 17:13:14;"198";9,89
"2892";-79,88079527;-2,18907934;2017-10-28 17:13:16;"194";30,03
"2999";-79,88367936;-2,18959479;2017-10-28 17:13:16;"197";3,65
"2795";-79,88372063;-2,18647038;2017-10-28 17:13:17;"190";29,94
"2029";-79,8832946643233;-2,18987551052123;2017-10-28 17:13:18;"183";24,12
"3537";-79,8841173344404;-2,19142092707057;2017-10-28 17:13:18;"201";24,06
"1756";-79,88291642;-2,18984026;2017-10-28 17:13:21;"181";2,92
"2893";-79,88094626;-2,18953458;2017-10-28 17:13:21;"194";43,65
"3000";-79,88366732;-2,18959302;2017-10-28 17:13:22;"197";0,83
"3125";-79,88365925;-2,18956278;2017-10-28 17:13:22;"198";9,97
"2030";-79,8832757212222;-2,18986360821873;2017-10-28 17:13:23;"183";2,22
"2796";-79,88377114;-2,18623079;2017-10-28 17:13:23;"190";17,41
"3538";-79,8841380892953;-2,1916427307923;2017-10-28 17:13:23;"201";17,46
"1757";-79,88278103;-2,18985109;2017-10-28 17:13:26;"181";10,53
"2894";-79,88107628;-2,18980881;2017-10-28 17:13:26;"194";29,11
"3126";-79,88368816;-2,18955192;2017-10-28 17:13:27;"198";2,86
"2031";-79,8832707758993;-2,18986561987549;2017-10-28 17:13:28;"183";0,5
"3539";-79,8841082497661;-2,19185502052455;2017-10-28 17:13:28;"201";17,43
"2408";-79,8898966666667;-2,18918833333333;2017-10-28 17:13:29;"187";24,96
"2895";-79,88118509;-2,19000718;2017-10-28 17:13:31;"194";22,12
"3001";-79,88366645;-2,18959805;2017-10-28 17:13:31;"197";0,24
"1758";-79,88267981;-2,18996603;2017-10-28 17:13:32;"181";12,97
"2201";-79,88971242;-2,18917352;2017-10-28 17:13:32;"185";16,28
"2657";-79,8897833333333;-2,18934166666667;2017-10-28 17:13:32;"189";24,96
"2797";-79,88373512;-2,18573788;2017-10-28 17:13:32;"190";21,16
"3127";-79,88366762;-2,18953852;2017-10-28 17:13:32;"198";2,44
"2032";-79,8831261880696;-2,18990354798734;2017-10-28 17:13:33;"183";13,14
"2409";-79,8896366666667;-2,189265;2017-10-28 17:13:34;"187";24,24
"2658";-79,889535;-2,18933166666667;2017-10-28 17:13:37;"189";18,6
"2798";-79,88371403;-2,18541847;2017-10-28 17:13:37;"190";24,52
"2896";-79,88125647;-2,19006191;2017-10-28 17:13:37;"194";7,57
"3002";-79,88369857;-2,18963404;2017-10-28 17:13:37;"197";4,09
"2033";-79,8828631639481;-2,1899565635249;2017-10-28 17:13:38;"183";22,75
"2202";-79,88950826;-2,18932404;2017-10-28 17:13:38;"185";21,28
"2410";-79,8894883333333;-2,18929833333333;2017-10-28 17:13:39;"187";13,08
"1759";-79,88267622;-2,18993517;2017-10-28 17:13:40;"181";1,55
"2659";-79,8893383333333;-2,18938166666667;2017-10-28 17:13:42;"189";17,76
"2897";-79,88118741;-2,19011351;2017-10-28 17:13:42;"194";8,69
"3003";-79,88377307;-2,19000236;2017-10-28 17:13:42;"197";31,88
"2034";-79,8826426360756;-2,18997173476964;2017-10-28 17:13:43;"183";16,97
"3128";-79,88372886;-2,18999849;2017-10-28 17:13:43;"198";17,06
"2411";-79,8892233333333;-2,18934333333333;2017-10-28 17:13:44;"187";22,32
"2203";-79,88915317;-2,18941056;2017-10-28 17:13:46;"185";19,87
"3004";-79,88380918;-2,19033743;2017-10-28 17:13:46;"197";33,41
"2660";-79,8890233333333;-2,189475;2017-10-28 17:13:47;"189";29,4
"2035";-79,8824396263808;-2,19002152327448;2017-10-28 17:13:48;"183";18,2
"3129";-79,88394338;-2,19041455;2017-10-28 17:13:48;"198";45,4
"2412";-79,8888966666667;-2,18943333333333;2017-10-28 17:13:49;"187";30
"2898";-79,88136489;-2,19038722;2017-10-28 17:13:50;"194";20,3
"2661";-79,8886933333333;-2,18958;2017-10-28 17:13:52;"189";31,32
"3005";-79,88379248;-2,19056072;2017-10-28 17:13:52;"197";14,4
"2036";-79,882289422676;-2,19006686937064;2017-10-28 17:13:53;"183";14,08
"3130";-79,88404729;-2,19066715;2017-10-28 17:13:53;"198";25,67
"1760";-79,8826699;-2,18995674;2017-10-28 17:13:54;"181";0,72
"2204";-79,88862796;-2,18957082;2017-10-28 17:13:54;"185";30,85
"2413";-79,8886;-2,18952833333333;2017-10-28 17:13:54;"187";28,2
"2899";-79,88143184;-2,19063561;2017-10-28 17:13:55;"194";22,7
"2662";-79,88845;-2,18962666666667;2017-10-28 17:13:57;"189";20,88
"3006";-79,88383697;-2,1907985;2017-10-28 17:13:57;"197";20,32
"2205";-79,88855478;-2,18959094;2017-10-28 17:13:59;"185";6,72
"2414";-79,888485;-2,18957;2017-10-28 17:13:59;"187";11,28
"3131";-79,88403826;-2,19096646;2017-10-28 17:13:59;"198";18,5
"2900";-79,88148936;-2,19085303;2017-10-28 17:14:00;"194";19,8
"2663";-79,88844;-2,189655;2017-10-28 17:14:02;"189";2,76
"3007";-79,88401695;-2,19106399;2017-10-28 17:14:02;"197";32,07
"2206";-79,88861771;-2,18952901;2017-10-28 17:14:04;"185";8,99
"2415";-79,8885583333333;-2,189575;2017-10-28 17:14:04;"187";5,64
"2901";-79,88171664;-2,19081034;2017-10-28 17:14:05;"194";19,44
"2664";-79,8885033333333;-2,189675;2017-10-28 17:14:07;"189";6
"3008";-79,88411201;-2,19136584;2017-10-28 17:14:07;"197";28,58
"3132";-79,88405402;-2,19133909;2017-10-28 17:14:07;"198";17,48
"2207";-79,88862831;-2,18945402;2017-10-28 17:14:09;"185";6,16
"2416";-79,88859;-2,18957166666667;2017-10-28 17:14:09;"187";2,52
"2665";-79,8885483333333;-2,18971666666667;2017-10-28 17:14:12;"189";6,24
"3009";-79,88418063;-2,19171226;2017-10-28 17:14:12;"197";29,88
"3133";-79,88412952;-2,1917162;2017-10-28 17:14:12;"198";32,59
"2902";-79,88207936;-2,19061638;2017-10-28 17:14:14;"194";22,27
"3860";-79,8827163998549;-2,18524176160478;2017-10-28 17:14:16;"207";24,57
"3010";-79,88421729;-2,19187835;2017-10-28 17:14:17;"197";14,6
"3652";-79,8827234850493;-2,18515143148566;2017-10-28 17:14:17;"206";22,08
"3861";-79,8828104205849;-2,18563525714841;2017-10-28 17:14:21;"207";35,1
"3653";-79,882813014558;-2,18555955468917;2017-10-28 17:14:22;"206";35,83
"3862";-79,8828491277543;-2,18573358519577;2017-10-28 17:14:26;"207";9,87
"3654";-79,8828531498805;-2,18574791000218;2017-10-28 17:14:27;"206";16,45
"2903";-79,88264111;-2,19047974;2017-10-28 17:14:31;"194";14,79
"3863";-79,8828491277543;-2,18573358519577;2017-10-28 17:14:31;"207";0
"3655";-79,8828503117928;-2,18574480763295;2017-10-28 17:14:32;"206";0,43
"2904";-79,88264485;-2,19018634;2017-10-28 17:14:36;"194";21,39
"3864";-79,8828720796493;-2,1857932495809;2017-10-28 17:14:36;"207";5,95
"3656";-79,8828506946847;-2,1857504360563;2017-10-28 17:14:37;"206";0,43
"3865";-79,8829000271248;-2,18596752449565;2017-10-28 17:14:41;"207";14,56
"2905";-79,88253426;-2,19006709;2017-10-28 17:14:42;"194";13,79
"3657";-79,8829178725326;-2,18589827344959;2017-10-28 17:14:42;"206";15,48
"3866";-79,882979343581;-2,18634971634197;2017-10-28 17:14:46;"207";33,23
"3658";-79,8829951492336;-2,18628625395919;2017-10-28 17:14:47;"206";33,5
"2906";-79,88210859;-2,19014628;2017-10-28 17:14:51;"194";20,19
"3867";-79,8830983612316;-2,18687279038336;2017-10-28 17:14:51;"207";46,23
"3659";-79,8831230049481;-2,18681389633946;2017-10-28 17:14:52;"206";47,2
"3868";-79,883263499001;-2,18747768802912;2017-10-28 17:14:56;"207";55,44
"2907";-79,88208073;-2,18996152;2017-10-28 17:14:57;"194";12,76
"3660";-79,8832826952536;-2,18744350516189;2017-10-28 17:14:57;"206";56,83
"3869";-79,8834350787403;-2,18816533175576;2017-10-28 17:15:01;"207";61,86
"2908";-79,88204444;-2,19005176;2017-10-28 17:15:02;"194";9,11
"3661";-79,8834560212929;-2,18815101413828;2017-10-28 17:15:02;"206";63,42
"3870";-79,8836119891938;-2,18882423293948;2017-10-28 17:15:06;"207";60,18
"3662";-79,8836114672371;-2,18879688591148;2017-10-28 17:15:07;"206";57,69
"3871";-79,8837194167117;-2,18924264419942;2017-10-28 17:15:11;"207";37,86
"3663";-79,8837312078644;-2,18924043167947;2017-10-28 17:15:12;"206";40,56
"3872";-79,8837565666734;-2,18934069363491;2017-10-28 17:15:16;"207";9,73
"3664";-79,883773871115;-2,18935238494549;2017-10-28 17:15:17;"206";11,13
"3873";-79,8837565666734;-2,18934069363491;2017-10-28 17:15:21;"207";0
"3665";-79,8837707284668;-2,18931635501617;2017-10-28 17:15:22;"206";2,82
"3874";-79,8837565666734;-2,18934069363491;2017-10-28 17:15:26;"207";0
"3666";-79,8837750772803;-2,18931890527306;2017-10-28 17:15:27;"206";0,5
"3875";-79,8837565666734;-2,18934069363491;2017-10-28 17:15:31;"207";0
"3667";-79,8837722146423;-2,1893199635931;2017-10-28 17:15:32;"206";0,28
"3876";-79,8837897725147;-2,18945128766947;2017-10-28 17:15:36;"207";10,35
"3668";-79,8837669203544;-2,18933925159772;2017-10-28 17:15:37;"206";1,77
"9088";-79,8837523824046;-2,18952768892232;2017-10-28 17:15:38;"271";11,04
"3877";-79,8838037086158;-2,18952383141774;2017-10-28 17:15:41;"207";6,23
"3669";-79,8837761014004;-2,18938202108702;2017-10-28 17:15:42;"206";3,74
"9089";-79,8836937396245;-2,18964705269402;2017-10-28 17:15:44;"271";11,04
"3878";-79,8838271211404;-2,18958301033981;2017-10-28 17:15:46;"207";5,95
"3670";-79,8838352253743;-2,18946998724022;2017-10-28 17:15:47;"206";10,59
"9090";-79,8837314269892;-2,18961774496536;2017-10-28 17:15:49;"271";4,82
"3879";-79,8838271211404;-2,18958301033981;2017-10-28 17:15:51;"207";0
"3671";-79,8838360560786;-2,18953896921157;2017-10-28 17:15:52;"206";5,03
"9091";-79,883770155741;-2,18962539146635;2017-10-28 17:15:54;"271";3,34
"3880";-79,8838271211404;-2,18958301033981;2017-10-28 17:15:56;"207";0
"3672";-79,883834916749;-2,18954308299426;2017-10-28 17:15:57;"206";0,38
"9092";-79,8837494016689;-2,18963975058091;2017-10-28 17:15:59;"271";2,53
"3881";-79,8838271211404;-2,18958301033981;2017-10-28 17:16:01;"207";0
"3673";-79,8838330345661;-2,18955537877307;2017-10-28 17:16:02;"206";1,02
"9093";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:04;"271";0,63
"3882";-79,8838271211404;-2,18958301033981;2017-10-28 17:16:06;"207";0
"3674";-79,8838056815626;-2,18957029073791;2017-10-28 17:16:07;"206";3,04
"9094";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:09;"271";0
"9833";-79,88189653;-2,19011697;2017-10-28 17:16:10;"279";3,21
"3883";-79,8837472365064;-2,18967224346663;2017-10-28 17:16:11;"207";12,18
"3675";-79,8837639740717;-2,18958064738737;2017-10-28 17:16:12;"206";3,75
"9095";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:14;"271";0
"9834";-79,88186141;-2,19013537;2017-10-28 17:16:16;"279";3,21
"3884";-79,8836519462956;-2,18971421440756;2017-10-28 17:16:16;"207";9,88
"3676";-79,8837247317721;-2,18959592707787;2017-10-28 17:16:17;"206";3,93
"9096";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:19;"271";0
"9835";-79,88175579;-2,19021532;2017-10-28 17:16:21;"279";13,36
"3885";-79,8836519462956;-2,18971421440756;2017-10-28 17:16:21;"207";0
"3677";-79,8836657484424;-2,18965856964511;2017-10-28 17:16:22;"206";8,76
"9097";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:24;"271";0
"3886";-79,8835632025272;-2,18983867976757;2017-10-28 17:16:26;"207";15,35
"3678";-79,8836117212588;-2,1896997072275;2017-10-28 17:16:27;"206";6,85
"9098";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:29;"271";0
"9836";-79,8813066;-2,19016229;2017-10-28 17:16:31;"279";18,08
"3887";-79,8835632025272;-2,18983867976757;2017-10-28 17:16:31;"207";0
"3679";-79,8835541963717;-2,18972231343437;2017-10-28 17:16:32;"206";5,77
"9099";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:34;"271";0
"3888";-79,8835632025272;-2,18983867976757;2017-10-28 17:16:36;"207";0
"3680";-79,8834893216491;-2,18974388212872;2017-10-28 17:16:37;"206";6,22
"9100";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:39;"271";0
"9837";-79,88133756;-2,19016174;2017-10-28 17:16:39;"279";1,42
"3889";-79,8835632025272;-2,18983867976757;2017-10-28 17:16:41;"207";0
"3681";-79,8834071246779;-2,18978682348637;2017-10-28 17:16:42;"206";9,01
"9101";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:44;"271";0
"9838";-79,88136481;-2,19017521;2017-10-28 17:16:44;"279";2,93
"3890";-79,8834327424143;-2,18992641802926;2017-10-28 17:16:46;"207";15,71
"3682";-79,8833284016449;-2,18982665560543;2017-10-28 17:16:47;"206";8,54
"9102";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:49;"271";0
"3891";-79,8834327424143;-2,18992641802926;2017-10-28 17:16:51;"207";0
"3683";-79,8832047152004;-2,18987567173034;2017-10-28 17:16:52;"206";12,43
"9103";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:54;"271";0
"9839";-79,88137805;-2,19003478;2017-10-28 17:16:56;"279";4,61
"3892";-79,8831107216743;-2,18993898730869;2017-10-28 17:16:56;"207";24,09
"3684";-79,8831699674546;-2,18988071783643;2017-10-28 17:16:57;"206";2,87
"9104";-79,8837427058902;-2,18964182488377;2017-10-28 17:16:59;"271";0
"9840";-79,88134574;-2,19004111;2017-10-28 17:17:01;"279";2,78
"3893";-79,8831107216743;-2,18993898730869;2017-10-28 17:17:01;"207";0
"3685";-79,8830923646561;-2,18990021009693;2017-10-28 17:17:02;"206";6,99
"9105";-79,8837427058902;-2,18964182488377;2017-10-28 17:17:04;"271";0
"3894";-79,8830196438864;-2,18992582109618;2017-10-28 17:17:06;"207";7,51
"3686";-79,8830342411074;-2,18993180920383;2017-10-28 17:17:07;"206";6,46
"9106";-79,8837427058902;-2,18964182488377;2017-10-28 17:17:09;"271";0
"9841";-79,88129384;-2,19007261;2017-10-28 17:17:09;"279";3,75
"5243";-79,8825883333333;-2,18507;2017-10-28 17:17:11;"225";26,88
"3895";-79,8828765827677;-2,18993118255647;2017-10-28 17:17:11;"207";10,69
"3687";-79,8829453778238;-2,18996808544742;2017-10-28 17:17:12;"206";9,01
"9107";-79,8836933088144;-2,18970003937694;2017-10-28 17:17:14;"271";7,75
"9842";-79,88097872;-2,19032543;2017-10-28 17:17:14;"279";40,89
"5244";-79,882675;-2,18544;2017-10-28 17:17:16;"225";32,88
"3896";-79,8828025622907;-2,18993454053745;2017-10-28 17:17:16;"207";5,57
"3688";-79,882879383225;-2,1899949153305;2017-10-28 17:17:17;"206";6,68
"9108";-79,883687833361;-2,189714329395;2017-10-28 17:17:19;"271";1,42
"9843";-79,88093835;-2,19046513;2017-10-28 17:17:20;"279";10,8
"5245";-79,88276;-2,18580333333333;2017-10-28 17:17:21;"225";32,28
"3897";-79,8827681171741;-2,18994592538641;2017-10-28 17:17:21;"207";3,3
"3689";-79,8828194486858;-2,19001734547578;2017-10-28 17:17:22;"206";5,93
"9109";-79,8835558064347;-2,18975320767531;2017-10-28 17:17:24;"271";12,31
"5246";-79,8828783333333;-2,18621833333333;2017-10-28 17:17:26;"225";38,4
"3898";-79,8827681171741;-2,18994592538641;2017-10-28 17:17:26;"207";0
"3690";-79,882760964199;-2,19005515726898;2017-10-28 17:17:27;"206";6,93
"9844";-79,88095044;-2,19049106;2017-10-28 17:17:28;"279";1,71
"9110";-79,8834928570846;-2,18979479801659;2017-10-28 17:17:29;"271";7,53
"5247";-79,8830033333333;-2,18670333333333;2017-10-28 17:17:31;"225";43,92
"3899";-79,8826206969434;-2,18998288741031;2017-10-28 17:17:31;"207";13,28
"3691";-79,8826776564758;-2,19007463984631;2017-10-28 17:17:32;"206";7,4
"9845";-79,88093955;-2,19049356;2017-10-28 17:17:33;"279";0,96
"9111";-79,8834368215096;-2,18982499995611;2017-10-28 17:17:34;"271";6,21
"5248";-79,8831683333333;-2,18723;2017-10-28 17:17:36;"225";49,8
"3900";-79,8825648727735;-2,18999046630424;2017-10-28 17:17:36;"207";4,57
"3692";-79,8826526264913;-2,19012734543543;2017-10-28 17:17:37;"206";5,6
"9846";-79,88090599;-2,19050788;2017-10-28 17:17:38;"279";3,45
"9112";-79,8833910810901;-2,18984315534067;2017-10-28 17:17:39;"271";4,6
"5249";-79,8833083333333;-2,18772333333333;2017-10-28 17:17:41;"225";45,6
"3901";-79,8825046867318;-2,18998713066498;2017-10-28 17:17:41;"207";4,57
"3693";-79,8825975192177;-2,19004782655644;2017-10-28 17:17:42;"206";9,69
"9113";-79,8834059289395;-2,18979569617662;2017-10-28 17:17:44;"271";4,49
"5250";-79,8834483333333;-2,18816833333333;2017-10-28 17:17:46;"225";42,12
"9847";-79,88082478;-2,1905042;2017-10-28 17:17:46;"279";3,82
"3902";-79,8824705729958;-2,19001822011665;2017-10-28 17:17:46;"207";4,69
"3694";-79,8825392280636;-2,19004626614679;2017-10-28 17:17:47;"206";4,31
"9114";-79,8834595196519;-2,18974973648396;2017-10-28 17:17:49;"271";7,17
"5251";-79,8835233333333;-2,18860333333333;2017-10-28 17:17:51;"225";36,72
"9848";-79,88067824;-2,19051631;2017-10-28 17:17:51;"279";11,42
"3903";-79,8824550943303;-2,19004770972034;2017-10-28 17:17:51;"207";3,24
"3695";-79,8825311876626;-2,19004956216766;2017-10-28 17:17:52;"206";0,82
"9115";-79,8835227591206;-2,18968616619161;2017-10-28 17:17:54;"271";9,13
"5252";-79,883605;-2,18898833333333;2017-10-28 17:17:56;"225";33,6
"9849";-79,88047776;-2,19063971;2017-10-28 17:17:56;"279";23,32
"3904";-79,8824354622402;-2,19006745589954;2017-10-28 17:17:56;"207";2,84
"3696";-79,8825056831782;-2,19006119195058;2017-10-28 17:17:57;"206";2,67
"9116";-79,8835379355327;-2,18963921040884;2017-10-28 17:17:59;"271";4,47
"5253";-79,8836766666667;-2,18934166666667;2017-10-28 17:18:01;"225";30,6
"9850";-79,88017382;-2,19074529;2017-10-28 17:18:01;"279";29,49
"3905";-79,8824354622402;-2,19006745589954;2017-10-28 17:18:01;"207";0
"3697";-79,8824737470557;-2,19008032175596;2017-10-28 17:18:02;"206";3,68
"9117";-79,8835784353217;-2,18949649236257;2017-10-28 17:18:04;"271";13,19
"5254";-79,883725;-2,18963833333333;2017-10-28 17:18:06;"225";24,84
"9851";-79,87999624;-2,19088195;2017-10-28 17:18:06;"279";22,63
"3906";-79,8824354622402;-2,19006745589954;2017-10-28 17:18:06;"207";0
"3698";-79,8824629410342;-2,19009531795408;2017-10-28 17:18:07;"206";1,86
"9118";-79,8835835023318;-2,18939453753065;2017-10-28 17:18:09;"271";7,71
"5255";-79,8837316666667;-2,18981833333333;2017-10-28 17:18:11;"225";13,44
"9852";-79,87974436;-2,19093686;2017-10-28 17:18:11;"279";22,09
"3907";-79,8824354622402;-2,19006745589954;2017-10-28 17:18:11;"207";0
"3699";-79,8824383149495;-2,19006141396243;2017-10-28 17:18:12;"206";4,21
"6374";-79,88269237;-2,18512306;2017-10-28 17:18:14;"250";20,91
"6671";-79,8826581836639;-2,18501252477566;2017-10-28 17:18:14;"251";12,43
"8397";-79,8826581836639;-2,18501252477566;2017-10-28 17:18:14;"266";12,43
"8966";-79,8826581836639;-2,18501252477566;2017-10-28 17:18:14;"269";12,43
"9119";-79,8835887242472;-2,18935469088257;2017-10-28 17:18:14;"271";3,24
"4543";-79,8826266666667;-2,18503833333333;2017-10-28 17:18:15;"219";16,92
"4842";-79,88266;-2,185015;2017-10-28 17:18:15;"221";15,2
"5138";-79,88266;-2,185015;2017-10-28 17:18:15;"224";15,2
"5554";-79,8826266666667;-2,18503833333333;2017-10-28 17:18:15;"231";16,92
"5256";-79,88355;-2,18990833333333;2017-10-28 17:18:16;"225";19,56
"9853";-79,87956355;-2,19100078;2017-10-28 17:18:16;"279";17,62
"3908";-79,8824354622402;-2,19006745589954;2017-10-28 17:18:16;"207";0
"3700";-79,8823905347073;-2,19000469146161;2017-10-28 17:18:17;"206";7,52
"6375";-79,88274259;-2,18542407;2017-10-28 17:18:19;"250";25,29
"6672";-79,8827398087284;-2,18529432193079;2017-10-28 17:18:19;"251";26,17
"8398";-79,8827398087284;-2,18529432193079;2017-10-28 17:18:19;"266";26,17
"8967";-79,8827398087284;-2,18529432193079;2017-10-28 17:18:19;"269";26,17
"9120";-79,8836792273033;-2,1892659414393;2017-10-28 17:18:19;"271";12,91
"4544";-79,8827033333333;-2,18533666666667;2017-10-28 17:18:20;"219";27
